URL	資料名	コマ	郡	石高	石高_数字	旧名など	村名	GeoLOD_ID	GeoLOD_total	緯度	経度	検索リンク
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/2	丹後国郷帳	2	与佐郡	八拾三石九斗七升	83.97		鍛冶町		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=鍛冶町
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/2	丹後国郷帳	2	与佐郡	百八拾四石七升四合	184.074		猟師町	3AuGW8	1	35.536396	135.190651	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=猟師町
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/3	丹後国郷帳	3	与佐郡	三百四拾七石壱斗五升六合	347.156		波路村	leEQNm	1	35.542915	135.214127	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=波路村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/3	丹後国郷帳	3	与佐郡	七拾九石壱斗五升弐合	79.152		獅子崎村	oiN0A5	1	35.555416	135.211426	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=獅子崎村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/3	丹後国郷帳	3	与佐郡	三百拾壱石八斗三合	311.803		皆原村	f6gsaX	1	35.529724	135.216293	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=皆原村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/3	丹後国郷帳	3	与佐郡	百拾六石弐斗六升三合	116.263		山中村	iawG0G	1	35.52739	135.226395	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=山中村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/3	丹後国郷帳	3	与佐郡	三百九拾六石弐斗九升四合	396.294		惣　村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=惣　村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/3	丹後国郷帳	3	与佐郡	弐百三拾七石七斗壱升壱合	237.711		宮　村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=宮　村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/3	丹後国郷帳	3	与佐郡	四百拾五石四斗九升三合	415.493		田中村	xKqC2d	1	35.52647	135.177383	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=田中村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/3	丹後国郷帳	3	与佐郡	百六拾九石五斗五合	169.505		有田村	uGisev	1	35.52647	135.177383	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=有田村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/4	丹後国郷帳	4	与佐郡	五百九拾八石六斗七升九合	598.679	《場所：上宮津》	小田村	Gc4iwm	1	35.483959	135.162842	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=小田村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/4	丹後国郷帳	4	与佐郡	八百石六斗四升弐合	800.642		北　村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=北　村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/4	丹後国郷帳	4	与佐郡	弐百石五斗弐升六合	200.526		今福村	AOyNOU	1	35.507481	135.201462	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=今福村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/4	丹後国郷帳	4	与佐郡	千百石四升壱合	1100.041		下山田村	vIqq0s	1	35.546047	135.125229	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=下山田村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/4	丹後国郷帳	4	与佐郡	千弐百五拾石八斗四升五合	1250.845		上山田村	sEigcK	1	35.540028	135.107742	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=上山田村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/4	丹後国郷帳	4	与佐郡	千九石四斗三升九合	1009.439		四辻村	pA22o2	1	35.53738	135.100052	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=四辻村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/4	丹後国郷帳	4	与佐郡	千三百拾壱石八斗八升壱合	1311.881		幾地村	jcEEKC	1	35.5345	135.090546	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=幾地村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/5	丹後国郷帳	5	与佐郡	千三百三拾九石五斗七升七合	1339.577		弓木村	Ea46uB	1	35.560295	135.139893	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=弓木村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/5	丹後国郷帳	5	与佐郡	千弐百拾石弐斗六合	1210.206		岩滝村	yNyAN9	1	35.567284	135.152924	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=岩滝村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/5	丹後国郷帳	5	与佐郡	千六拾五石八升七合	1065.087		男山村	BQGKAR	1	35.585922	135.16243	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=男山村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/5	丹後国郷帳	5	与佐郡	三百五拾四石弐升八合	354.028		府中中野村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=府中中野村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/5	丹後国郷帳	5	与佐郡	三百四拾壱石九斗壱升壱合	341.911		国分村	s02kqF	1	35.577854	135.176498	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=国分村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/5	丹後国郷帳	5	与佐郡	弐百四拾四石七斗五升九合	244.759		溝尻村	v4auem	1	35.578182	135.184631	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=溝尻村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/5	丹後国郷帳	5	与佐郡	弐百八拾五石四斗四升弐合	285.442		江尻村	KEcykW	1	35.581085	135.200027	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=江尻村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/5	丹後国郷帳	5	与佐郡	百拾三石六斗九升五合	113.695		難波野村	MYsN8E	1	35.589718	135.199829	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=難波野村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/6	丹後国郷帳	6	与佐郡	七拾弐石七斗壱升六合	72.716		大垣村	EwO6Gw	1	35.583511	135.195007	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=大垣村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/6	丹後国郷帳	6	与佐郡	百六拾弐石七斗四升五合	162.745		小松村	y8qI25	1	35.583466	135.184097	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=小松村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/6	丹後国郷帳	6	与佐郡	五拾六石弐斗九升六合	56.296		成相寺村	HAWgsc	1	35.59576	135.188049	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=成相寺村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/6	丹後国郷帳	6	与佐郡	五百八拾六石壱斗六升四合	586.164		栗田上司町		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=栗田上司町
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/6	丹後国郷帳	6	与佐郡	弐百七拾六石三斗弐升八合	276.328		獅子村	Jgcsi3	1	35.56144	135.21579	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=獅子村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/6	丹後国郷帳	6	与佐郡	百拾弐石弐斗三升壱合	112.231		屋原村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=屋原村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/6	丹後国郷帳	6	与佐郡	弐百石弐斗弐升弐合	200.222		田井村	PoAQUt	1	35.58638	135.244385	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=田井村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/6	丹後国郷帳	6	与佐郡	百五拾壱石九斗五升	151.95		嶋影村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=嶋影村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/7	丹後国郷帳	7	与佐郡	三百七拾三石四斗五升弐合	373.452		小田宿野村	VNYeyU	1	35.562468	135.25528	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=小田宿野村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/7	丹後国郷帳	7	与佐郡	百六拾九石九斗八合	169.908		中津村	YQ6okA	1	35.55624	135.232368	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=中津村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/7	丹後国郷帳	7	与佐郡	三百八拾三石九斗弐升壱合	383.921		小寺村	4YuNW0	1	35.537342	135.22995	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=小寺村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/7	丹後国郷帳	7	与佐郡	百三拾四石七升七合	134.077		中　村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=中　村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/7	丹後国郷帳	7	与佐郡	百三拾三石三升六合	133.036		脇　村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=脇　村
https://honkoku.org/app/#/transcription/77AAC1B3D5B6F1D61A0358EE24835B51/7	丹後国郷帳	7	与佐郡	百九拾四石七斗四升七合	194.747		新宮村	dq8oo8	1	35.511353	135.231339	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=新宮村
