URL	資料名	コマ	郡	石高	石高_数字	旧名など	村名	GeoLOD_ID	GeoLOD_total	緯度	経度	検索リンク
https://honkoku.org/app/#/transcription/55965104111D12330D8C914EA73C1008/2	越後国郷帳　上	2	頚城郡	四拾八石壱斗五升四合	48.154		市振村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=市振村
https://honkoku.org/app/#/transcription/55965104111D12330D8C914EA73C1008/2	越後国郷帳　上	2	頚城郡	三拾三石三斗四升四合	33.344		上路村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=上路村
https://honkoku.org/app/#/transcription/55965104111D12330D8C914EA73C1008/3	越後国郷帳　上	3	頚城郡	拾壱石六斗七升	11.67		外波村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=外波村
https://honkoku.org/app/#/transcription/55965104111D12330D8C914EA73C1008/3	越後国郷帳　上	3	頚城郡	拾七石四斗六升五合	17.465		歌　村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=歌　村
https://honkoku.org/app/#/transcription/55965104111D12330D8C914EA73C1008/3	越後国郷帳　上	3	頚城郡	拾九石四斗六升四合	19.464		橋立村	gI2k4u	1	37.640965	139.644073	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=橋立村
https://honkoku.org/app/#/transcription/55965104111D12330D8C914EA73C1008/3	越後国郷帳　上	3	頚城郡	五百四拾壱石七斗四升弐合	541.742		青海村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=青海村
https://honkoku.org/app/#/transcription/55965104111D12330D8C914EA73C1008/3	越後国郷帳　上	3	頚城郡	百拾四石八斗五升四合	114.854		寺地村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=寺地村
https://honkoku.org/app/#/transcription/55965104111D12330D8C914EA73C1008/3	越後国郷帳　上	3	頚城郡	五百七拾六石五斗弐升四合	576.524		田海村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=田海村
https://honkoku.org/app/#/transcription/55965104111D12330D8C914EA73C1008/3	越後国郷帳　上	3	頚城郡	三百六拾九石弐斗五升	369.25		須沢村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=須沢村
https://honkoku.org/app/#/transcription/55965104111D12330D8C914EA73C1008/3	越後国郷帳　上	3	頚城郡	百五拾三石七斗九升九合	153.799		今村新田		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=今村新田
https://honkoku.org/app/#/transcription/55965104111D12330D8C914EA73C1008/4	越後国郷帳　上	4	頚城郡	百四拾四石壱斗六升弐合	144.162		大谷内村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=大谷内村
https://honkoku.org/app/#/transcription/55965104111D12330D8C914EA73C1008/4	越後国郷帳　上	4	頚城郡	百三石八斗六升三合	103.863		中谷内村	zAc0iP	2	37.846825	139.074982	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=中谷内村
https://honkoku.org/app/#/transcription/55965104111D12330D8C914EA73C1008/4	越後国郷帳　上	4	頚城郡	百壱石三斗弐升弐合	101.322		頭山村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=頭山村
https://honkoku.org/app/#/transcription/55965104111D12330D8C914EA73C1008/4	越後国郷帳　上	4	頚城郡	六拾六石五升六合	66.056		岩木村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=岩木村
