URL	資料名	コマ	郡	石高	石高_数字	旧名など	村名	GeoLOD_ID	GeoLOD_total	緯度	経度	検索リンク
https://honkoku.org/app/#/transcription/E7A6F7D5EC4EEEC51EE942311D2B6E5E/2	陸奥国郷帳　１	2	会津郡	五千九百六拾壱石六斗壱升壱合五勺	5961.611		若松町分		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=若松町分
https://honkoku.org/app/#/transcription/E7A6F7D5EC4EEEC51EE942311D2B6E5E/2	陸奥国郷帳　１	2	会津郡	弐百五拾三石三斗壱升七合	253.317		蚕養宮村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=蚕養宮村
https://honkoku.org/app/#/transcription/E7A6F7D5EC4EEEC51EE942311D2B6E5E/3	陸奥国郷帳　１	3	会津郡	千拾五石弐斗七升八合	1015.278		滝沢村	MkQs23	2	40.819813	140.875107	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=滝沢村
https://honkoku.org/app/#/transcription/E7A6F7D5EC4EEEC51EE942311D2B6E5E/3	陸奥国郷帳　１	3	会津郡	弐百七拾壱石壱斗七升五合	271.175		牛墓村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=牛墓村
https://honkoku.org/app/#/transcription/E7A6F7D5EC4EEEC51EE942311D2B6E5E/3	陸奥国郷帳　１	3	会津郡	百六拾九石八斗七升五合	169.875		藤原村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=藤原村
https://honkoku.org/app/#/transcription/E7A6F7D5EC4EEEC51EE942311D2B6E5E/3	陸奥国郷帳　１	3	会津郡	弐百弐拾石九斗四升	220.94		郷原村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=郷原村
https://honkoku.org/app/#/transcription/E7A6F7D5EC4EEEC51EE942311D2B6E5E/3	陸奥国郷帳　１	3	会津郡	弐百八拾三石七斗三升四合	283.734		北柳原村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=北柳原村
https://honkoku.org/app/#/transcription/E7A6F7D5EC4EEEC51EE942311D2B6E5E/3	陸奥国郷帳　１	3	会津郡	弐百六拾壱石七斗五合	261.705		下柳原村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=下柳原村
https://honkoku.org/app/#/transcription/E7A6F7D5EC4EEEC51EE942311D2B6E5E/3	陸奥国郷帳　１	3	会津郡	百六拾七石弐斗四升九合	167.249		上居合村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=上居合村
https://honkoku.org/app/#/transcription/E7A6F7D5EC4EEEC51EE942311D2B6E5E/3	陸奥国郷帳　１	3	会津郡	五百四拾七石三斗五升三合	547.353		下居合付		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=下居合付
https://honkoku.org/app/#/transcription/E7A6F7D5EC4EEEC51EE942311D2B6E5E/4	陸奥国郷帳　１	4	会津郡	三百五拾石弐斗四升弐合	350.242		松窪村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=松窪村
https://honkoku.org/app/#/transcription/E7A6F7D5EC4EEEC51EE942311D2B6E5E/4	陸奥国郷帳　１	4	会津郡	三百五拾弐石八斗六升四合	352.864		長原新田村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=長原新田村
