URL	資料名	コマ	郡	石高	石高_数字	旧名など	村名	GeoLOD_ID	GeoLOD_total	緯度	経度	検索リンク
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/2	下総国郷帳	2	葛飾郡	弐千三石壱斗五升	2003.15		古河町		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=古河町
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/2	下総国郷帳	2	葛飾郡	百六拾壱石八斗壱升九合	161.819		原町	FKegKU	38	35.733707	140.202235	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=原町
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/3	下総国郷帳	3	葛飾郡	百五拾八石七斗八升六合	158.786		悪戸新田	180GgN	1	36.195126	139.692993	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=悪戸新田
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/3	下総国郷帳	3	葛飾郡	弐百四拾六石七斗八升弐合	246.782		西牛谷村	7UwWCg	1	36.201221	139.736755	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=西牛谷村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/3	下総国郷帳	3	葛飾郡	弐百弐拾八石壱斗三升六合	228.136		東牛谷村	4QgINx	1	36.205387	139.748245	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=東牛谷村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/3	下総国郷帳	3	葛飾郡	五百八拾七石四斗六升弐合	587.462		小堤村	VoKaoq	1	36.21225	139.763535	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=小堤村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/3	下総国郷帳	3	葛飾郡	四百八拾六石七斗四合	486.704		上大野村	SkuWyI	1	36.211929	139.78241	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=上大野村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/3	下総国郷帳	3	葛飾郡	弐百四拾壱石七斗弐升壱合	241.721		稲宮村	YsSka7	1	36.191418	139.779221	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=稲宮村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/3	下総国郷帳	3	葛飾郡	五百七拾石弐斗六升八合	570.268		関戸村	1N8y0Q	1	36.192345	139.759445	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=関戸村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/3	下総国郷帳	3	葛飾郡	五百九拾九石六斗九升五合	599.695		下大野村	nuqSEM	1	36.178108	139.762985	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=下大野村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/4	下総国郷帳	4	葛飾郡	三百四拾九石四斗六升七合	349.467		女沼村	jqiIQ5	1	36.179012	139.741241	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=女沼村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/4	下総国郷帳	4	葛飾郡	三百三拾七石三斗四升八合	337.348		上辺見村	aYE6qX	1	36.187542	139.73349	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=上辺見村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/4	下総国郷帳	4	葛飾郡	四百四石八斗七升八合	404.878		大堤村	d2NgcE	1	36.177311	139.71759	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=大堤村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/4	下総国郷帳	4	葛飾郡	百九拾七石九斗七升八合	197.978		長谷村	7gg0Qb	1	36.18557	139.702301	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=長谷村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/4	下総国郷帳	4	葛飾郡	弐百四石弐斗壱升四合	204.214		立崎村	aAweGU	1	36.178913	139.692642	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=立崎村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/4	下総国郷帳	4	葛飾郡	百五拾壱石三斗三升八合	151.338		伊賀袋村	TGCQwV	1	36.177856	139.685989	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=伊賀袋村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/4	下総国郷帳	4	葛飾郡	弐百五拾八石八斗三升三合	258.833		新久田村	jN2N40	1	36.169552	139.699417	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=新久田村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/4	下総国郷帳	4	葛飾郡	弐百弐拾石四升弐合	220.042		牧野地村	dENsuB	1	36.180817	139.698792	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=牧野地村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/5	下総国郷帳	5	葛飾郡	三百三拾七石三斗九升四合	337.394		鴻巣村	gIUCij	1	36.174461	139.707855	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=鴻巣村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/5	下総国郷帳	5	葛飾郡	五拾五石九斗九升五合	55.995		駒ヶ崎村	nQaWSI	1	36.173428	139.70015	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=駒ヶ崎村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/5	下総国郷帳	5	葛飾郡	弐百三拾壱石九斗五升七合	231.957		鳥喰村	payeKs	1	36.162308	139.700256	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=鳥喰村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/5	下総国郷帳	5	葛飾郡	百四拾五石五斗八合	145.508		坂間村	seGow9	1	36.164448	139.708435	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=坂間村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/5	下総国郷帳	5	葛飾郡	四百六拾壱石七斗壱升壱合	461.711		中田町	Bqc0Yh	1	36.144817	139.710968	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=中田町
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/5	下総国郷帳	5	葛飾郡	三百四拾八石壱斗六升三合	348.163		中田新田村	ynWI6x	1	36.155304	139.700546	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=中田新田村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/5	下総国郷帳	5	葛飾郡	百弐拾六石三斗九升壱合	126.391		茶屋新田	viOykQ	1	36.16317	139.718979	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=茶屋新田
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/5	下総国郷帳	5	葛飾郡	三百弐拾八石三斗六升六合	328.366		下辺見村	gn2u2m	1	36.172565	139.729156	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=下辺見村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/6	下総国郷帳	6	葛飾郡	六百四拾三石七斗四升壱合	643.741		磯部村	E8A6y4	1	36.165321	139.741196	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=磯部村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/6	下総国郷帳	6	葛飾郡	五百四拾六石七斗九升五合	546.795		釈迦村	HsQknL	1	36.154419	139.752365	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=釈迦村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/6	下総国郷帳	6	葛飾郡	弐百石四斗弐升六合	200.426		駒羽根村	B4kSIl	1	36.166512	139.758011	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=駒羽根村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/6	下総国郷帳	6	葛飾郡	三百五拾五石六斗	355.6		柳橋村	pyy2su	1	36.174294	139.781189	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=柳橋村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/6	下総国郷帳	6	葛飾郡	三百九拾壱石四斗三升	391.43		葛生村	sSOggc	1	36.161091	139.790131	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=葛生村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/6	下総国郷帳	6	葛飾郡	弐百九拾三石三斗六升壱合	293.361		久能村	vW4y8W	1	36.159599	139.773102	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=久能村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/6	下総国郷帳	6	葛飾郡	三百九拾九石五升八合	399.058		高野村	y0cIUD	1	36.143032	139.774246	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=高野村
https://honkoku.org/app/#/transcription/A8CE9B5D278BE2386ADE0FCFC9E0BD45/6	下総国郷帳	6	葛飾郡	六百九拾壱石五斗四升三合	691.543		水海村	QEnSNT	1	36.138157	139.754532	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=水海村
