URL	資料名	コマ	郡	石高	石高_数字	旧名など	村名	GeoLOD_ID	GeoLOD_total	緯度	経度	検索リンク
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/2	陸奥国郷帳　２	2	白河郡	五百弐拾石四斗七升八合	520.478		田町村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=田町村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/2	陸奥国郷帳　２	2	白河郡	五百九拾五石壱斗九升三合	595.193		横町村	YuQIwH	1	40.624596	140.434891	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=横町村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/3	陸奥国郷帳　２	3	白河郡	五百七拾六石六升七合	576.067		本町村	sWas8U	1	40.58577	140.559692	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=本町村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/3	陸奥国郷帳　２	3	白河郡	八百六拾八石三斗壱升五合	868.315		中町村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=中町村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/3	陸奥国郷帳　２	3	白河郡	八百弐拾四石九斗弐升弐合	824.922		天神町村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=天神町村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/3	陸奥国郷帳　２	3	白河郡	四百弐石六斗五升四合	402.654		新町村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=新町村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/3	陸奥国郷帳　２	3	白河郡	七百四拾九石七斗九合	749.709		大村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=大村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/3	陸奥国郷帳　２	3	白河郡	三百拾壱石弐升弐合	311.022		泉田村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=泉田村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/3	陸奥国郷帳　２	3	白河郡	六百七拾五石五斗四升五合	675.545		新小萱村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=新小萱村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/3	陸奥国郷帳　２	3	白河郡	四百五拾四石七升	454.07		根田村	Lio2Id	1	40.139252	140.317123	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=根田村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/4	陸奥国郷帳　２	4	白河郡	五百七拾八石弐斗九升九合	578.299		米村	yqiUYf	7	40.636332	140.584332	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=米村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/4	陸奥国郷帳　２	4	白河郡	三百九石壱斗四升七合	309.147		柏野村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=柏野村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/4	陸奥国郷帳　２	4	白河郡	五百五拾七石七斗四合	557.704		長坂村	d2cY2t	1	40.266911	140.424835	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=長坂村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/4	陸奥国郷帳　２	4	白河郡	千五百三拾三石五斗六升壱合	1533.561		羽太村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=羽太村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/4	陸奥国郷帳　２	4	白河郡	三百三拾五石九斗五升	335.95		真船村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=真船村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/4	陸奥国郷帳　２	4	白河郡	九百三拾九石四斗三升六合	939.436		鶴生村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=鶴生村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/4	陸奥国郷帳　２	4	白河郡	三百五石六升七合	305.067		小田倉村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=小田倉村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/4	陸奥国郷帳　２	4	白河郡	弐百九石九斗四合	209.904		小田倉新田村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=小田倉新田村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/5	陸奥国郷帳　２	5	白河郡	百九拾四石九斗九升六合	194.996		小田新田村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=小田新田村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/5	陸奥国郷帳　２	5	白河郡	弐拾五石四斗三升四合	25.434		折口新田村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=折口新田村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/5	陸奥国郷帳　２	5	白河郡	五石弐斗壱升壱合	5.211		真名子新田村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=真名子新田村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/5	陸奥国郷帳　２	5	白河郡	六百四拾六石三斗三升八合	646.338		熊倉村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=熊倉村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/5	陸奥国郷帳　２	5	白河郡	四百七拾九石壱斗四升九合	479.149		白坂町村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=白坂町村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/5	陸奥国郷帳　２	5	白河郡	百七拾五石弐斗四升壱合	175.241		皮篭村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=皮篭村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/5	陸奥国郷帳　２	5	白河郡	百四拾三石八升九合	143.089		夏梨子村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=夏梨子村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/6	陸奥国郷帳　２	6	白河郡	弐百七拾三石壱斗九升七合	273.197		十文字村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=十文字村
https://honkoku.org/app/#/transcription/5F59414167FBF1778D1A252937D36652/6	陸奥国郷帳　２	6	白河郡	七百三拾三石壱斗四升壱合	733.141		籏宿村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=籏宿村
