URL	資料名	コマ	郡	石高	石高_数字	旧名など	村名	GeoLOD_ID	GeoLOD_total	緯度	経度	検索リンク
https://honkoku.org/app/#/transcription/5DDF4851700B9900F28A06FB51220E1C/2	琉球国郷帳　下	2		三千三百八拾九石三斗弐升六合弐勺六才	3389.326		おろか間切		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=おろか間切
https://honkoku.org/app/#/transcription/5DDF4851700B9900F28A06FB51220E1C/2	琉球国郷帳　下	2		三千六百七石九斗五升五合弐勺六才	3607.955		下地間切		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=下地間切
https://honkoku.org/app/#/transcription/5DDF4851700B9900F28A06FB51220E1C/3	琉球国郷帳　下	3		三千三百拾石七斗壱升四合八勺三才	3310.714		平良間切		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=平良間切
https://honkoku.org/app/#/transcription/5DDF4851700B9900F28A06FB51220E1C/3	琉球国郷帳　下	3		千五百五拾七石四斗壱升七合九勺壱才	1557.417		狩俣間切		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=狩俣間切
https://honkoku.org/app/#/transcription/5DDF4851700B9900F28A06FB51220E1C/3	琉球国郷帳　下	3		弐百五拾四石七斗八升七合六勺弐才	254.787	《割書：《場所：宮古嶋》内《場所：ゑらふ嶋》》	くがい村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=くがい村
https://honkoku.org/app/#/transcription/5DDF4851700B9900F28A06FB51220E1C/3	琉球国郷帳　下	3		三百三拾八石五斗九升五勺四才	338.59	《割書：《場所：宮古嶋》内》	たらま嶋		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=たらま嶋
https://honkoku.org/app/#/transcription/5DDF4851700B9900F28A06FB51220E1C/3	琉球国郷帳　下	3		弐百四拾弐石四斗五升八合三勺七才	242.458	《割書：石垣嶋内》	河平間切		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=河平間切
https://honkoku.org/app/#/transcription/5DDF4851700B9900F28A06FB51220E1C/4	琉球国郷帳　下	4		弐百七拾石九斗弐升五合八勺八才	270.925	《割書：《場所：石垣嶋》内》	宮良間切		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=宮良間切
https://honkoku.org/app/#/transcription/5DDF4851700B9900F28A06FB51220E1C/4	琉球国郷帳　下	4		千四拾四石壱斗六合五勺弐才	1044.106	《割書：《場所：石垣嶋》内》	大浜間切		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=大浜間切
https://honkoku.org/app/#/transcription/5DDF4851700B9900F28A06FB51220E1C/4	琉球国郷帳　下	4		九百八拾石五斗八升八合七勺四才	980.588	《割書：《場所：石垣嶋》内》	石垣間切		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=石垣間切
https://honkoku.org/app/#/transcription/5DDF4851700B9900F28A06FB51220E1C/4	琉球国郷帳　下	4		五拾弐石弐斗九升九合	52.299	《割書：《場所：八重山嶋》内》	たけと見嶋		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=たけと見嶋
https://honkoku.org/app/#/transcription/5DDF4851700B9900F28A06FB51220E1C/4	琉球国郷帳　下	4		弐百八拾六石七斗四升六合六勺四才	286.746	《割書：《場所：八重山嶋》内》	黒嶋		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=黒嶋
https://honkoku.org/app/#/transcription/5DDF4851700B9900F28A06FB51220E1C/4	琉球国郷帳　下	4		四百弐拾七石四斗七勺三才	427.4	《割書：《場所：八重山嶋》内》	波照間嶋		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=波照間嶋
https://honkoku.org/app/#/transcription/5DDF4851700B9900F28A06FB51220E1C/4	琉球国郷帳　下	4		弐百七拾四石	274.0	《割書：《場所：入表嶋》内》	小浜嶋		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=小浜嶋
https://honkoku.org/app/#/transcription/5DDF4851700B9900F28A06FB51220E1C/4	琉球国郷帳　下	4		千七百弐拾弐石壱斗七升五勺五才	1722.17	《割書：《場所：入表嶋》内》	古見間切		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=古見間切
https://honkoku.org/app/#/transcription/5DDF4851700B9900F28A06FB51220E1C/5	琉球国郷帳　下	5		千拾四石六斗弐升四合六勺三才	1014.624	《割書：《場所：入表嶋》内》	入表間切		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=入表間切
https://honkoku.org/app/#/transcription/5DDF4851700B9900F28A06FB51220E1C/5	琉球国郷帳　下	5		三百弐拾弐石	322.0	《割書：《場所：入表嶋》内》	与那国嶋		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=与那国嶋
