URL	資料名	コマ	郡	石高	石高_数字	旧名など	村名	GeoLOD_ID	GeoLOD_total	緯度	経度	検索リンク
https://honkoku.org/app/#/transcription/565C734C5EE168383F17A725F1B41E11/2	出羽国郷帳　５	2	秋田郡	弐百八拾三石壱斗七升	283.17		猶山村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=猶山村
https://honkoku.org/app/#/transcription/565C734C5EE168383F17A725F1B41E11/2	出羽国郷帳　５	2	秋田郡	七百七拾九石三斗五升	779.35		広面村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=広面村
https://honkoku.org/app/#/transcription/565C734C5EE168383F17A725F1B41E11/3	出羽国郷帳　５	3	秋田郡	五百六拾四石七斗三升八合	564.738		柳田村	EO6qyq	2	37.841969	140.582321	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=柳田村
https://honkoku.org/app/#/transcription/565C734C5EE168383F17A725F1B41E11/3	出羽国郷帳　５	3	秋田郡	九百九拾四石六斗壱升四合	994.614		八田村	4K0aGK	1	37.662052	139.573242	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=八田村
https://honkoku.org/app/#/transcription/565C734C5EE168383F17A725F1B41E11/3	出羽国郷帳　５	3	秋田郡	七百六拾石六斗九升六合	760.696		目長崎村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=目長崎村
https://honkoku.org/app/#/transcription/565C734C5EE168383F17A725F1B41E11/3	出羽国郷帳　５	3	秋田郡	弐百石三斗六升	200.36		寺庭村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=寺庭村
https://honkoku.org/app/#/transcription/565C734C5EE168383F17A725F1B41E11/3	出羽国郷帳　５	3	秋田郡	三百八拾九石四斗弐升四合	389.424		山谷村	qgYqiD	3	38.662041	139.806305	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=山谷村
https://honkoku.org/app/#/transcription/565C734C5EE168383F17A725F1B41E11/3	出羽国郷帳　５	3	秋田郡	千四百五拾石弐斗弐升弐合	1450.222		泉村	X8CYso	36	38.166025	140.292427	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=泉村
https://honkoku.org/app/#/transcription/565C734C5EE168383F17A725F1B41E11/3	出羽国郷帳　５	3	秋田郡	七百四拾石弐斗壱升四合	740.214		手形村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=手形村
https://honkoku.org/app/#/transcription/565C734C5EE168383F17A725F1B41E11/3	出羽国郷帳　５	3	秋田郡	弐百七拾四石八斗壱升五合	274.815		濁川村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=濁川村
https://honkoku.org/app/#/transcription/565C734C5EE168383F17A725F1B41E11/4	出羽国郷帳　５	4	秋田郡	百五拾四石九斗六升壱合	154.961		添川村	kQGUSq	2	38.030071	140.014679	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=添川村
https://honkoku.org/app/#/transcription/565C734C5EE168383F17A725F1B41E11/4	出羽国郷帳　５	4	秋田郡	四百五拾九石弐斗九升四合	459.294		寺内村	KeGOWe	6	38.67778	140.430679	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=寺内村
https://honkoku.org/app/#/transcription/565C734C5EE168383F17A725F1B41E11/4	出羽国郷帳　５	4	秋田郡	五百六拾九石七升弐合	569.072		八柳村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=八柳村
https://honkoku.org/app/#/transcription/565C734C5EE168383F17A725F1B41E11/4	出羽国郷帳　５	4	秋田郡	七百四拾三石四升五合	743.045		神田村	Bo2oN3	1	38.786457	140.115479	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=神田村
https://honkoku.org/app/#/transcription/565C734C5EE168383F17A725F1B41E11/4	出羽国郷帳　５	4	秋田郡	七百九拾四石弐斗六升弐合	794.262		飯島村	YYkG4O	1	37.93325	139.280212	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=飯島村
https://honkoku.org/app/#/transcription/565C734C5EE168383F17A725F1B41E11/4	出羽国郷帳　５	4	秋田郡	七百五拾五石六斗六升七合	755.667		笠ヶ岡村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=笠ヶ岡村
https://honkoku.org/app/#/transcription/565C734C5EE168383F17A725F1B41E11/4	出羽国郷帳　５	4	秋田郡	七百拾九石八斗弐升弐合	719.822		岩城村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=岩城村
