URL	資料名	コマ	郡	石高	石高_数字	旧名など	村名	GeoLOD_ID	GeoLOD_total	緯度	経度	検索リンク
https://honkoku.org/app/#/transcription/189F59B2C01C04EE708D4B0765F7933B/2	出羽国郷帳　３	2	最上郡	七百五拾壱石九斗三升七合	751.937		冨沢村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=冨沢村
https://honkoku.org/app/#/transcription/189F59B2C01C04EE708D4B0765F7933B/2	出羽国郷帳　３	2	最上郡	七拾六石四斗三升	76.43		笹森村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=笹森村
https://honkoku.org/app/#/transcription/189F59B2C01C04EE708D4B0765F7933B/3	出羽国郷帳　３	3	最上郡	九拾六石四斗六升三合	96.463		明神村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=明神村
https://honkoku.org/app/#/transcription/189F59B2C01C04EE708D4B0765F7933B/3	出羽国郷帳　３	3	最上郡	五拾壱石九升四合	51.094		赤倉村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=赤倉村
https://honkoku.org/app/#/transcription/189F59B2C01C04EE708D4B0765F7933B/3	出羽国郷帳　３	3	最上郡	三拾八石五斗六升六合	38.566		堺田村	9EewsN	1	38.741905	140.612045	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=堺田村
https://honkoku.org/app/#/transcription/189F59B2C01C04EE708D4B0765F7933B/3	出羽国郷帳　３	3	最上郡	六百九拾三石九斗四升弐合	693.942		本城村	f2CU4c	1	38.748283	140.531235	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=本城村
https://honkoku.org/app/#/transcription/189F59B2C01C04EE708D4B0765F7933B/3	出羽国郷帳　３	3	最上郡	千弐百六拾九石五斗五升壱合	1269.551		向町村	i6K4SU	1	38.779781	140.522079	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=向町村
https://honkoku.org/app/#/transcription/189F59B2C01C04EE708D4B0765F7933B/3	出羽国郷帳　３	3	最上郡	三百七拾七石九斗九升六合	377.996		黒沢村	la0iID	1	38.776505	140.538223	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=黒沢村
https://honkoku.org/app/#/transcription/189F59B2C01C04EE708D4B0765F7933B/3	出羽国郷帳　３	3	最上郡	五拾七石四斗四升五合	57.445		山中村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=山中村
https://honkoku.org/app/#/transcription/189F59B2C01C04EE708D4B0765F7933B/3	出羽国郷帳　３	3	最上郡	四百三拾六石八斗九升三合	436.893		満沢村	oe8suj	1	38.730297	140.504585	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=満沢村
