URL	資料名	コマ	郡	石高	石高_数字	旧名など	村名	GeoLOD_ID	GeoLOD_total	緯度	経度	検索リンク
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/2	肥後国郷帳	2	天草郡	弐百七拾九石五斗七升九合六夕	279.579		冨岡町		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=冨岡町
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/2	肥後国郷帳	2	天草郡	千九拾石六斗八升七合	1090.687		志岐村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=志岐村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/3	肥後国郷帳	3	天草郡	百拾弐石四斗九升三合	112.493		上津深江村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=上津深江村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/3	肥後国郷帳	3	天草郡	弐百七拾九石壱斗三合	279.103		坂瀬川村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=坂瀬川村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/3	肥後国郷帳	3	天草郡	百六拾石八斗七升四合	160.874		荒河内村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=荒河内村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/3	肥後国郷帳	3	天草郡	百八拾四石五斗弐升七合	184.527		城木場村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=城木場村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/3	肥後国郷帳	3	天草郡	百九拾九石三斗弐升九合	199.329		上野原村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=上野原村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/3	肥後国郷帳	3	天草郡	三百六拾三石五斗六升九合	363.569		井手村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=井手村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/3	肥後国郷帳	3	天草郡	弐百五拾四石三斗四升六合	254.346		下内野村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=下内野村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/3	肥後国郷帳	3	天草郡	百九拾六石弐斗八升八合	196.288		二江村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=二江村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/4	肥後国郷帳	4	天草郡	四百六拾五石五斗七合	465.507		鬼池村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=鬼池村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/4	肥後国郷帳	4	天草郡	九百四石七斗弐升五合	904.725		御領村	BYAWav	2	32.819473	130.76149	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=御領村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/4	肥後国郷帳	4	天草郡	六百拾石四斗七升三合	610.473		佐伊津村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=佐伊津村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/4	肥後国郷帳	4	天草郡	百五拾八石四斗六升九合	158.469		廣瀬村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=廣瀬村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/4	肥後国郷帳	4	天草郡	百七石七斗九升三合	107.793		本泉村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=本泉村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/4	肥後国郷帳	4	天草郡	弐百壱石七升五合	201.075		下河内村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=下河内村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/4	肥後国郷帳	4	天草郡	百八石八斗三升壱合	108.831		新休村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=新休村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/4	肥後国郷帳	4	天草郡	弐百六拾石八斗九升九合	260.899		本　村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=本　村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/5	肥後国郷帳	5	天草郡	弐百七拾石五升六合	270.056		龜川村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=龜川村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/5	肥後国郷帳	5	天草郡	弐百三石壱斗壱升六合	203.116		食場村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=食場村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/5	肥後国郷帳	5	天草郡	三百拾壱石三斗壱升三合	311.313		楠浦村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=楠浦村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/5	肥後国郷帳	5	天草郡	八百八拾三石七斗四升	883.74		小宮地村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=小宮地村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/6	肥後国郷帳	6	天草郡	百五拾石六升九合	150.069		大多尾村	teAYIv	1	32.848171	130.633392	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=大多尾村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/6	肥後国郷帳	6	天草郡	百三拾弐石九斗九升三合	132.993		中田村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=中田村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/6	肥後国郷帳	6	天草郡	弐百三拾七石七升八合	237.078		宮野河内村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=宮野河内村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/6	肥後国郷帳	6	天草郡	百六拾九石四斗壱升七合五夕	169.417		深海村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=深海村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/6	肥後国郷帳	6	天草郡	三百拾八石壱升四合	318.014		久玉村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=久玉村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/6	肥後国郷帳	6	天草郡	弐百三拾石五斗八升	230.58		牛深村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=牛深村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/6	肥後国郷帳	6	天草郡	百八拾九石壱斗三升五合五夕	189.135		魚貫村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=魚貫村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/6	肥後国郷帳	6	天草郡	弐百弐拾七石六斗八升	227.68		龜浦村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=龜浦村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/7	肥後国郷帳	7	天草郡	百四拾石三斗九升三合	140.393		早浦村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=早浦村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/7	肥後国郷帳	7	天草郡	百七拾三石三斗七升六合	173.376		久冨村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=久冨村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/7	肥後国郷帳	7	天草郡	百三拾六石四升	136.04		白木河内村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=白木河内村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/7	肥後国郷帳	7	天草郡	百三拾石八斗三升八合	130.838		平床村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=平床村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/7	肥後国郷帳	7	天草郡	百弐拾壱石壱斗弐升八合	121.128		市瀬村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=市瀬村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/7	肥後国郷帳	7	天草郡	弐百拾七石四升五合	217.045		津留村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=津留村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/7	肥後国郷帳	7	天草郡	百拾石九斗弐升九合五夕	110.929		立原村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=立原村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/7	肥後国郷帳	7	天草郡	九拾五石壱升五夕	95.01		碇石村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=碇石村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/8	肥後国郷帳	8	天草郡	三百三拾八石七斗四升	338.74		宮地岳村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=宮地岳村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/8	肥後国郷帳	8	天草郡	百弐拾九石四合五夕	129.004		今　村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=今　村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/8	肥後国郷帳	8	天草郡	百弐拾五石弐斗八升壱合五夕	125.281		福連木村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=福連木村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/8	肥後国郷帳	8	天草郡	八拾弐石七斗壱升壱合五夕	82.711		益田村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=益田村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/8	肥後国郷帳	8	天草郡	六百九拾壱石八斗五升四合	691.854		壱町田村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=壱町田村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/8	肥後国郷帳	8	天草郡	弐百四拾九石九斗五升四合	249.954		今冨村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=今冨村
https://honkoku.org/app/#/transcription/714181351ECF1C67966234FC3FAC87B8/8	肥後国郷帳	8	天草郡	弐拾八石弐斗五升四合五夕	28.254		崎津村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=崎津村
