URL	資料名	コマ	郡	石高	石高_数字	旧名など	村名	GeoLOD_ID	GeoLOD_total	緯度	経度	検索リンク
https://honkoku.org/app/#/transcription/A02808858ACF14C7A0783D12FCB8C387/2	因幡国郷帳	2	岩井郡	五百弐拾石四斗四合	520.404		洗井村	TIaSo0	1	35.503494	134.397751	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=洗井村
https://honkoku.org/app/#/transcription/A02808858ACF14C7A0783D12FCB8C387/2	因幡国郷帳	2	岩井郡	百七拾六石八斗五合	176.805	《割書：《場所：洗井村》枝郷》	鳥越村	WNi2cI	1	35.490051	134.419586	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=鳥越村
https://honkoku.org/app/#/transcription/A02808858ACF14C7A0783D12FCB8C387/3	因幡国郷帳	3	岩井郡	七拾六石三斗五升	76.35		銀山村	QE2IAj	1	35.509682	134.387543	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=銀山村
https://honkoku.org/app/#/transcription/A02808858ACF14C7A0783D12FCB8C387/3	因幡国郷帳	3	岩井郡	八百九石三斗弐升八合	809.328		蒲生村	MANuNB	1	35.522648	134.397369	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=蒲生村
https://honkoku.org/app/#/transcription/A02808858ACF14C7A0783D12FCB8C387/3	因幡国郷帳	3	岩井郡	弐百七拾七石四斗四升四合	277.444		馬場村	KgwgWS	1	35.531326	134.38089	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=馬場村
https://honkoku.org/app/#/transcription/A02808858ACF14C7A0783D12FCB8C387/3	因幡国郷帳	3	岩井郡	六拾三石六斗八升弐合	63.682		相山村	Hco6ab	1	35.531879	134.372284	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=相山村
https://honkoku.org/app/#/transcription/A02808858ACF14C7A0783D12FCB8C387/3	因幡国郷帳	3	岩井郡	五百四拾石七斗七升七合	540.777		白地村	E8gWnt	1	35.541332	134.398804	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=白地村
https://honkoku.org/app/#/transcription/A02808858ACF14C7A0783D12FCB8C387/3	因幡国郷帳	3	岩井郡	百四拾弐石六斗弐升七合	142.627	《割書：《場所：白地村》枝郷》	真名村	B40IwL	1	35.542953	134.368774	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=真名村
https://honkoku.org/app/#/transcription/A02808858ACF14C7A0783D12FCB8C387/3	因幡国郷帳	3	岩井郡	弐百九拾三石八斗弐升三合	293.823		長谷村	y0SyK4	1	35.555225	134.399918	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=長谷村
https://honkoku.org/app/#/transcription/A02808858ACF14C7A0783D12FCB8C387/3	因幡国郷帳	3	岩井郡	九百拾石八斗四升四合	910.844		湯村	vGCkUl	2	35.550873	134.363586	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=湯村
https://honkoku.org/app/#/transcription/A02808858ACF14C7A0783D12FCB8C387/4	因幡国郷帳	4	岩井郡	六百六拾四石六斗八升八合	664.688	《割書：《場所：湯村》枝郷》	宇治村	sCn66D	1	35.55871	134.363983	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=宇治村
https://honkoku.org/app/#/transcription/A02808858ACF14C7A0783D12FCB8C387/4	因幡国郷帳	4	岩井郡	六百七拾壱石弐斗五升九合	671.259		恩志村	nu6Nud	1	35.555344	134.343567	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=恩志村
https://honkoku.org/app/#/transcription/A02808858ACF14C7A0783D12FCB8C387/4	因幡国郷帳	4	岩井郡	七百拾八石七斗壱升四合	718.714		高山村	pyeWiV	1	35.567619	134.343201	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=高山村
https://honkoku.org/app/#/transcription/A02808858ACF14C7A0783D12FCB8C387/4	因幡国郷帳	4	岩井郡	四百四石六斗四升四合	404.644		陸上村	Voq0cQ	1	35.59026	134.381577	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=陸上村
https://honkoku.org/app/#/transcription/A02808858ACF14C7A0783D12FCB8C387/4	因幡国郷帳	4	岩井郡	拾九石四升七合	19.047		大羽尾村	SkaNn7	1	35.604046	134.343369	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=大羽尾村
https://honkoku.org/app/#/transcription/A02808858ACF14C7A0783D12FCB8C387/4	因幡国郷帳	4	岩井郡	百弐拾弐石三斗壱升四合	122.314		小羽尾村	P0Uyyq	1	35.59523	134.349442	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=小羽尾村
