URL	資料名	コマ	郡	石高	石高_数字	旧名など	村名	GeoLOD_ID	GeoLOD_total	緯度	経度	検索リンク
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/2	武蔵国郷帳　下	2	比企郡	弐百三拾壱石三斗六升五合	231.365		下老袋村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=下老袋村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/2	武蔵国郷帳　下	2	比企郡	百五拾石	150.0		本宿村	TE6Gur	1	35.680919	139.457644	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=本宿村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/3	武蔵国郷帳　下	3	比企郡	七拾七石壱斗六升弐合	77.162		中老袋村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=中老袋村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/3	武蔵国郷帳　下	3	比企郡	六拾石壱斗弐升弐合	60.122		上老袋村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=上老袋村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/3	武蔵国郷帳　下	3	比企郡	拾四石五斗九升	14.59		戸崎村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=戸崎村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/3	武蔵国郷帳　下	3	比企郡	百六拾石弐斗三升三合	160.233		鹿飼村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=鹿飼村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/3	武蔵国郷帳　下	3	比企郡	百九石壱斗七升四合	109.174		川口村	PUACaJ	1	35.700394	139.26281	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=川口村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/3	武蔵国郷帳　下	3	比企郡	五百三拾七石三斗壱升六合	537.316		出丸中郷		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=出丸中郷
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/3	武蔵国郷帳　下	3	比企郡	百四拾六石八斗弐升八合	146.828		西谷村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=西谷村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/3	武蔵国郷帳　下	3	比企郡	弐百三拾石七斗五升五合	230.755		曲師村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=曲師村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/4	武蔵国郷帳　下	4	比企郡	百七拾七石七斗八升	177.78		釘無村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=釘無村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/4	武蔵国郷帳　下	4	比企郡	三百八拾六石六斗	386.6		角泉村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=角泉村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/4	武蔵国郷帳　下	4	比企郡	六百弐石弐升九合	602.029		伊草宿村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=伊草宿村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/4	武蔵国郷帳　下	4	比企郡	弐百八拾九石七斗五升	289.75		下伊草村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=下伊草村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/4	武蔵国郷帳　下	4	比企郡	八百六拾六石四斗九升八合	866.498		上伊草村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=上伊草村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/4	武蔵国郷帳　下	4	比企郡	四拾四石壱斗六升	44.16		安塚村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=安塚村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/4	武蔵国郷帳　下	4	比企郡	三百八拾四石八斗壱升五合	384.815		下狢村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=下狢村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/4	武蔵国郷帳　下	4	比企郡	四百石八斗壱升五合	400.815		上狢村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=上狢村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/5	武蔵国郷帳　下	5	比企郡	百弐拾六石三升	126.03		出丸本村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=出丸本村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/5	武蔵国郷帳　下	5	比企郡	百六拾五石七斗六升五合	165.765		下大屋敷村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=下大屋敷村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/5	武蔵国郷帳　下	5	比企郡	弐百八石六斗七升三合	208.673		上大屋敷村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=上大屋敷村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/5	武蔵国郷帳　下	5	比企郡	四百五拾四石五斗九合	454.509		出丸下郷		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=出丸下郷
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/5	武蔵国郷帳　下	5	比企郡	六拾九石四斗七升九合	69.479		下新堀村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=下新堀村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/5	武蔵国郷帳　下	5	比企郡	九百拾壱石壱斗弐升六合	911.126		平沼村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=平沼村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/5	武蔵国郷帳　下	5	比企郡	百弐拾六石四斗八升三合	126.483		上新堀村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=上新堀村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/6	武蔵国郷帳　下	6	比企郡	弐百六拾四石四斗八升七合	264.487		宮前村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=宮前村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/6	武蔵国郷帳　下	6	比企郡	弐百六拾石三斗九升七合	260.397		表村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=表村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/6	武蔵国郷帳　下	6	比企郡	三百弐拾石八斗三升五合	320.835		山ヶ谷戸村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=山ヶ谷戸村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/6	武蔵国郷帳　下	6	比企郡	百五拾石五斗壱升五合	150.515		吉原村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=吉原村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/6	武蔵国郷帳　下	6	比企郡	三百三拾九石三斗八升七合	339.387		牛ヶ谷戸村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=牛ヶ谷戸村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/6	武蔵国郷帳　下	6	比企郡	百四拾四石三斗九升九合	144.399		紫竹村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=紫竹村
https://honkoku.org/app/#/transcription/C1220FBC4960F2CEAA1C737DAD189A87/6	武蔵国郷帳　下	6	比企郡	四百八拾弐石壱斗六升	482.16		白井沼村		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=白井沼村
