URL	資料名	コマ	郡	石高	石高_数字	旧名など	村名	GeoLOD_ID	GeoLOD_total	緯度	経度	検索リンク
https://honkoku.org/app/#/transcription/26519D2F09A2DF96CFDD75F5636FE889/2	山城国郷帳	2	葛野郡	千六百六拾九石壱斗五升六勺	1669.15		西京村	O0qsC8	1	35.016888	135.733259	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=西京村
https://honkoku.org/app/#/transcription/26519D2F09A2DF96CFDD75F5636FE889/2	山城国郷帳	2	葛野郡	四百石三升七合	400.037		大将軍村	kQuww3	1	35.025035	135.733382	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=大将軍村
https://honkoku.org/app/#/transcription/26519D2F09A2DF96CFDD75F5636FE889/3	山城国郷帳	3	葛野郡	五百拾石三斗五升八合四勺五才	510.358		聚楽町	e4OYS6	1	34.678242	135.514496	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=聚楽町
https://honkoku.org/app/#/transcription/26519D2F09A2DF96CFDD75F5636FE889/3	山城国郷帳	3	葛野郡	百三拾九石五斗三升壱合六勺	139.531		二条御城廻	ICU0YH	1	35.010972	135.742161	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=二条御城廻
https://honkoku.org/app/#/transcription/26519D2F09A2DF96CFDD75F5636FE889/3	山城国郷帳	3	葛野郡	千弐百五拾石弐斗四升弐合四勺	1250.242		壬生村	LWiiQr	1	35.003896	135.741713	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=壬生村
https://honkoku.org/app/#/transcription/26519D2F09A2DF96CFDD75F5636FE889/3	山城国郷帳	3	葛野郡	八百八拾壱石弐斗三升六合	881.236		中堂寺村	XcW02f	1	34.996251	135.744926	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=中堂寺村
https://honkoku.org/app/#/transcription/26519D2F09A2DF96CFDD75F5636FE889/3	山城国郷帳	3	葛野郡	七百四拾壱石八斗六合	741.806		八条村	0wciUZ	2	34.986622	135.746494	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=八条村
https://honkoku.org/app/#/transcription/26519D2F09A2DF96CFDD75F5636FE889/3	山城国郷帳	3	葛野郡	百七拾九石五斗五升壱合	179.551	《割書：《場所：来迎堂廻》共》	東塩小路村	U8OQex	1	34.986019	135.760044	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=東塩小路村
https://honkoku.org/app/#/transcription/26519D2F09A2DF96CFDD75F5636FE889/3	山城国郷帳	3	葛野郡	千三百弐拾三石壱斗弐升七合三勺	1323.127		西九条村	oiCNkC	1	34.981922	135.750906	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=西九条村
https://honkoku.org/app/#/transcription/26519D2F09A2DF96CFDD75F5636FE889/3	山城国郷帳	3	葛野郡	拾六石壱斗八升弐合	16.182		東寺廻		0			https://geoshape.ex.nii.ac.jp/app/search-nrct?key=東寺廻
https://honkoku.org/app/#/transcription/26519D2F09A2DF96CFDD75F5636FE889/4	山城国郷帳	4	葛野郡	三百四拾七石六斗五升	347.65		梅小路村	cNQ06M	1	34.985465	135.737244	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=梅小路村
https://honkoku.org/app/#/transcription/26519D2F09A2DF96CFDD75F5636FE889/4	山城国郷帳	4	葛野郡	三百七拾四石八斗六升壱合五勺	374.861		朱雀村	3AksGG	1	34.989244	135.743376	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=朱雀村
https://honkoku.org/app/#/transcription/26519D2F09A2DF96CFDD75F5636FE889/4	山城国郷帳	4	葛野郡	千六石六升	1006.06		西七条村	6EAGwp	1	34.991265	135.733976	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=西七条村
https://honkoku.org/app/#/transcription/26519D2F09A2DF96CFDD75F5636FE889/4	山城国郷帳	4	葛野郡	百四拾弐石四斗五升四合五勺	142.454		西塩小路村	9IIQi5	1	34.987195	135.737386	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=西塩小路村
https://honkoku.org/app/#/transcription/26519D2F09A2DF96CFDD75F5636FE889/4	山城国郷帳	4	葛野郡	千弐百四拾四石弐斗	1244.2		唐橋村	leuCyW	1	34.979695	135.738472	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=唐橋村
https://honkoku.org/app/#/transcription/26519D2F09A2DF96CFDD75F5636FE889/4	山城国郷帳	4	葛野郡	三百拾八石四斗四升	318.44		御所内村	xKeSku	1	35.123528	136.128815	https://geoshape.ex.nii.ac.jp/app/search-nrct?key=御所内村
